id,Color,Platform
58842,#003091,ie
58790,#003091,ie
58817,#FFFFFF,NALL
58818,#003091,ie
58757,#FFFFFF,NALL
58844,#FFFFFF,NALL
56873,#FFFFFF,NALL
58415,#FFFFFF,NALL
46136,#FFFFFF,NALL
48785,#FFFFFF,NALL
50383,#FFFFFF,NALL
46146,#FFFFFF,NALL
44146,#FFFFFF,NALL
44182,#FFFFFF,NALL
47549,#FFFFFF,NALL
45826,#FFFFFF,NALL
45468,#FFFFFF,NALL
46850,#FFFFFF,NALL
44526,#9e1b34,temple
44060,#9e1b34,temple
47239,#FFFFFF,NALL
51204,#FFFFFF,NALL
44104,#FFFFFF,NALL
45298,#9e1b34,temple
44744,#FFFFFF,NALL
45820,#FFFFFF,NALL
52473,#FFFFFF,NALL
38454,#FFFFFF,NALL
44074,#FFFFFF,NALL
44140,#FFFFFF,NALL
44219,#FFFFFF,NALL
44199,#FFFFFF,NALL
59155,#fa3927,cornell
47454,#9e1b34,temple
39622,#8b1f41,asu
17074,#8b1f41,asu
39364,#07294d,baiada
2406,#FFFFFF,NALL
1515,#FFFFFF,NALL
52274,#fa3927,cornell
58963,#FFFFFF,NALL
53184,#8b1f41,asu
12337,#FFFFFF,NALL
31285,#FFFFFF,NALL
16133,#FFFFFF,NALL
8444,#FFFFFF,NALL
23653,#FFFFFF,NALL
31972,#FFFFFF,NALL
36774,#f2c413,ucf
58698,#fa3927,cornell
58577,#011a47,ucsf
58493,#fa3927,cornell
59347,#fa3927,cornell
59482,#fa3927,cornell
14147,#FFFFFF,NALL
47709,#fa3927,cornell
36028,#FFFFFF,NALL
44544,#FFFFFF,NALL
21451,#FFFFFF,NALL
15497,#FFFFFF,NALL
42611,#FFFFFF,NALL
51070,#FFFFFF,NALL
40741,#FFFFFF,NALL
59421,#f2c413,ucf
59628,#fa3927,cornell
14825,#FFFFFF,NALL
48002,#b01f24,unlv
58962,#fa3927,cornell
53007,#9e1b34,temple
42202,#FFFFFF,NALL
59316,#cc0000,bu
58978,#fa3927,cornell
58363,#FFFFFF,NALL
55651,#18453b,msu
57932,#18453b,msu
57931,#18453b,msu
59847,#cc0000,bu
19472,#FFFFFF,NALL
21054,#FFFFFF,NALL
20772,#FFFFFF,NALL
2424,#FFFFFF,NALL
2385,#FFFFFF,NALL
47620,#FFFFFF,NALL
41991,#FFFFFF,NALL
5659,#FFFFFF,NALL
1795,#FFFFFF,NALL
12145,#FFFFFF,NALL
34109,#FFFFFF,NALL
59947,#FFFFFF,NALL
17107,#FFFFFF,NALL
59900,#FFFFFF,NALL
59901,#FFFFFF,NALL
48844,#FFFFFF,NALL
59188,#f04f23,utrgv
59569,#f04f23,utrgv
28360,#FFFFFF,NALL
28358,#FFFFFF,NALL
52556,#8b1f41,asu
50429,#9e1b34,temple
56991,#9e1b34,temple
59910,#FFFFFF,NALL
52182,#18453b,msu
59928,#fa3927,cornell
58571,#fa3927,cornell
59995,#fa3927,cornell
60226,#fa3927,cornell
60584,#fa3927,cornell
58500,#fa3927,cornell
34297,#FFFFFF,NALL
43482,#fa3927,cornell
59941,#fa3927,cornell
59735,#fa3927,cornell
14220,#fa3927,cornell
47989,#fa3927,cornell
59622,#74b1de,columbia
60037,#FFFFFF,NALL
60042,#FFFFFF,NALL
15096,#FFFFFF,NALL
59768,#fa3927,cornell
24012,#FFFFFF,NALL
42290,#FFFFFF,NALL
9674,#FFFFFF,NALL
18302,#FFFFFF,NALL
55465,#f04f23,utrgv
6975,#FFFFFF,NALL
59934,#fdca21,bowiestate
59141,#004f30,hawaii
51201,#FFFFFF,NALL
58615,#fa3927,cornell
50744,#FFFFFF,NALL
59013,#fa3927,cornell
59975,#fa3927,cornell
58595,#004f30,hawaii
60425,#fdca21,bowiestate
53278,#FFFFFF,NALL
46977,#FFFFFF,NALL
31415,#FFFFFF,NALL
50080,#FFFFFF,NALL
13119,#FFFFFF,NALL
58050,#9e1b34,temple
58410,#a50000,bradley
60114,#fa3927,cornell
60149,#18453b,msu
40770,#FFFFFF,NALL
53539,#FFFFFF,NALL
58760,#FFFFFF,NALL
59180,#fa3927,cornell
58601,#fa3927,cornell
57698,#fa3927,cornell
39240,#FFFFFF,NALL
39873,#FFFFFF,NALL
13210,#0e529a,depaul
42645,#FFFFFF,NALL
14608,#FFFFFF,NALL
43960,#FFFFFF,NALL
49873,#FFFFFF,NALL
13461,#FFFFFF,NALL
13313,#0e529a,depaul
13147,#FFFFFF,NALL
56309,#FFFFFF,NALL
49675,#0e529a,depaul
60119,#FFFFFF,NALL
43457,#FFFFFF,NALL
53247,#FFFFFF,NALL
39998,#f2c413,ucf
13613,#fa3927,cornell
57025,#FFFFFF,NALL
31855,#0e529a,depaul
50920,#0e529a,depaul
42464,#FFFFFF,NALL
14615,#FFFFFF,NALL
50820,#0e529a,depaul
38395,#FFFFFF,NALL
60279,#f04f23,utrgv
11289,#FFFFFF,NALL
45590,#FFFFFF,NALL
13139,#0e529a,depaul
60339,#9e1b34,temple
36738,#FFFFFF,NALL
28027,#FFFFFF,NALL
49042,#8b1f41,asu
59964,#74b1de,columbia
60307,#01235d,ucsd
38950,#fa3927,cornell
59959,#fdca21,bowiestate
40874,#8b1f41,asu
53031,#FFFFFF,NALL
60109,#74b1de,columbia
36993,#74b1de,columbia
58302,#fdca21,bowiestate
6287,#FFFFFF,NALL
46857,#FFFFFF,NALL
60244,#fdca21,bowiestate
54398,#74b1de,columbia
2515,#18453b,msu
59044,#990000,usc
60464,#fa3927,cornell
60391,#f2c413,ucf
60198,#fa3927,cornell
59357,#FFFFFF,NALL
53361,#FFFFFF,NALL
59105,#f2c413,ucf
51861,#fa3927,cornell
52266,#f04f23,utrgv
60513,#9e1b34,temple
55490,#f04f23,utrgv
2500,#fa3927,cornell
49571,#FFFFFF,NALL
60558,#fa3927,cornell
60227,#74b1de,columbia
60531,#74b1de,columbia
59045,#FFFFFF,NALL
59028,#FFFFFF,NALL
35726,#FFFFFF,NALL
35727,#FFFFFF,NALL
36291,#FFFFFF,NALL
35619,#FFFFFF,NALL
33668,#FFFFFF,NALL
35106,#FFFFFF,NALL
34002,#FFFFFF,NALL
34001,#FFFFFF,NALL
29043,#FFFFFF,NALL
29040,#FFFFFF,NALL
27740,#FFFFFF,NALL
58743,#fa3927,cornell
14676,#FFFFFF,NALL
57390,#18453b,msu
60512,#e87500,utdallas
34000,#FFFFFF,NALL
60670,#cc0000,bu
59733,#8b1f41,asu
18784,#FFFFFF,NALL
59926,#8b1f41,asu
60057,#01235d,ucsd
40643,#74b1de,columbia
51768,#cc0000,bu
60701,#8b1f41,asu
42623,#FFFFFF,NALL
44933,#FFFFFF,NALL
40353,#FFFFFF,NALL
2410,#FFFFFF,NALL
22068,#FFFFFF,NALL
28776,#FFFFFF,NALL
18773,#FFFFFF,NALL
43570,#FFFFFF,NALL
43821,#FFFFFF,NALL
44876,#FFFFFF,NALL
43063,#FFFFFF,NALL
43104,#FFFFFF,NALL
42374,#FFFFFF,NALL
43070,#FFFFFF,NALL
25947,#FFFFFF,NALL
44021,#FFFFFF,NALL
24506,#fa3927,cornell
24279,#4b2e83,washington
43266,#FFFFFF,NALL
24565,#FFFFFF,NALL
43276,#FFFFFF,NALL
43002,#FFFFFF,NALL
37644,#fa3927,cornell
59156,#8b1f41,asu
38497,#8b1f41,asu
38370,#fa3927,cornell
7164,#FFFFFF,NALL
60740,#fa3927,cornell
12563,#FFFFFF,NALL
45317,#FFFFFF,NALL
46461,#FFFFFF,NALL
15538,#FFFFFF,NALL
47555,#FFFFFF,NALL
7803,#FFFFFF,NALL
11579,#FFFFFF,NALL
38899,#FFFFFF,NALL
6853,#FFFFFF,NALL
47919,#FFFFFF,NALL
37653,#FFFFFF,NALL
31325,#FFFFFF,NALL
5634,#FFFFFF,NALL
58225,#74b1de,columbia
8707,#FFFFFF,NALL
39494,#FFFFFF,NALL
44470,#FFFFFF,NALL
16271,#FFFFFF,NALL
7608,#FFFFFF,NALL
13170,#FFFFFF,NALL
36084,#FFFFFF,NALL
51257,#FFFFFF,NALL
49345,#FFFFFF,NALL
53444,#74b1de,columbia
48410,#FFFFFF,NALL
33687,#FFFFFF,NALL
33414,#FFFFFF,NALL
17803,#FFFFFF,NALL
9463,#FFFFFF,NALL
4594,#FFFFFF,NALL
37479,#990000,usc
17683,#FFFFFF,NALL
47158,#FFFFFF,NALL
18771,#FFFFFF,NALL
14246,#FFFFFF,NALL
40881,#FFFFFF,NALL
28547,#FFFFFF,NALL
35170,#FFFFFF,NALL
16678,#FFFFFF,NALL
48625,#FFFFFF,NALL
20195,#FFFFFF,NALL
60078,#FFFFFF,NALL
8648,#FFFFFF,NALL
9489,#FFFFFF,NALL
16256,#0e529a,depaul
53078,#01235d,ucsd
28391,#FFFFFF,NALL
12447,#FFFFFF,NALL
15702,#FFFFFF,NALL
40053,#FFFFFF,NALL
60300,#01235d,ucsd
58970,#FFFFFF,NALL
35918,#FFFFFF,NALL
58933,#9e1b34,temple
27655,#FFFFFF,NALL
21551,#FFFFFF,NALL
21643,#FFFFFF,NALL
36905,#FFFFFF,NALL
16955,#FFFFFF,NALL
15966,#FFFFFF,NALL
60704,#fa3927,cornell
29264,#74b1de,columbia
55176,#01235d,ucsd
56622,#FFFFFF,NALL
51828,#FFFFFF,NALL
19999,#FFFFFF,NALL
16432,#FFFFFF,NALL
21430,#FFFFFF,NALL
8013,#FFFFFF,NALL
15531,#FFFFFF,NALL
46773,#07294d,baiada
15610,#FFFFFF,NALL
40043,#FFFFFF,NALL
14375,#FFFFFF,NALL
52568,#FFFFFF,NALL
27813,#FFFFFF,NALL
53234,#0f5199,mica
49426,#FFFFFF,NALL
46070,#FFFFFF,NALL
2557,#FFFFFF,NALL
43597,#FFFFFF,NALL
40393,#FFFFFF,NALL
15030,#FFFFFF,NALL
44056,#FFFFFF,NALL
20088,#FFFFFF,NALL
29611,#FFFFFF,NALL
23475,#FFFFFF,NALL
22175,#FFFFFF,NALL
40245,#FFFFFF,NALL
16597,#FFFFFF,NALL
16016,#430b00,rowan
10760,#FFFFFF,NALL
31381,#FFFFFF,NALL
44326,#FFFFFF,NALL
44595,#FFFFFF,NALL
48578,#FFFFFF,NALL
12467,#FFFFFF,NALL
3123,#FFFFFF,NALL
20559,#FFFFFF,NALL
6940,#FFFFFF,NALL
44961,#FFFFFF,NALL
7793,#FFFFFF,NALL
44573,#FFFFFF,NALL
22402,#FFFFFF,NALL
15887,#FFFFFF,NALL
9116,#FFFFFF,NALL
6976,#FFFFFF,NALL
43591,#fa3927,cornell
37445,#FFFFFF,NALL
9074,#FFFFFF,NALL
29412,#FFFFFF,NALL
22215,#FFFFFF,NALL
29502,#FFFFFF,NALL
6441,#FFFFFF,NALL
13290,#FFFFFF,NALL
43625,#FFFFFF,NALL
26073,#FFFFFF,NALL
24607,#FFFFFF,NALL
6726,#FFFFFF,NALL
27854,#FFFFFF,NALL
31797,#FFFFFF,NALL
8356,#FFFFFF,NALL
12898,#FFFFFF,NALL
33418,#FFFFFF,NALL
34868,#FFFFFF,NALL
47295,#FFFFFF,NALL
7113,#FFFFFF,NALL
35197,#FFFFFF,NALL
4850,#FFFFFF,NALL
3588,#FFFFFF,NALL
57170,#18453b,msu
45235,#FFFFFF,NALL
48828,#FFFFFF,NALL
50630,#FFFFFF,NALL
22924,#FFFFFF,NALL
55687,#18453b,msu
60072,#01235d,ucsd
45045,#FFFFFF,NALL
43787,#FFFFFF,NALL
21379,#FFFFFF,NALL
60367,#f04f23,utrgv
8432,#FFFFFF,NALL
37810,#FFFFFF,NALL
24215,#FFFFFF,NALL
35864,#FFFFFF,NALL
36701,#FFFFFF,NALL
28824,#FFFFFF,NALL
35678,#FFFFFF,NALL
31332,#FFFFFF,NALL
56236,#FFFFFF,NALL
57815,#FFFFFF,NALL
7114,#FFFFFF,NALL
48184,#FFFFFF,NALL
50139,#FFFFFF,NALL
50751,#FFFFFF,NALL
12008,#FFFFFF,NALL
58239,#f58220,utep
3298,#FFFFFF,NALL
59523,#f2c413,ucf
43466,#FFFFFF,NALL
24282,#FFFFFF,NALL
41019,#FFFFFF,NALL
29131,#FFFFFF,NALL
33813,#990000,usc
44181,#FFFFFF,NALL
48590,#FFFFFF,NALL
24156,#FFFFFF,NALL
29320,#FFFFFF,NALL
42967,#FFFFFF,NALL
39208,#FFFFFF,NALL
3345,#FFFFFF,NALL
36850,#FFFFFF,NALL
40796,#FFFFFF,NALL
39945,#FFFFFF,NALL
39072,#FFFFFF,NALL
29556,#FFFFFF,NALL
48552,#FFFFFF,NALL
48737,#FFFFFF,NALL
28881,#FFFFFF,NALL
47531,#FFFFFF,NALL
34028,#FFFFFF,NALL
35000,#FFFFFF,NALL
52523,#FFFFFF,NALL
25506,#FFFFFF,NALL
25499,#FFFFFF,NALL
24657,#FFFFFF,NALL
48845,#FFFFFF,NALL
50821,#990000,usc
50169,#FFFFFF,NALL
49226,#FFFFFF,NALL
47064,#FFFFFF,NALL
8134,#FFFFFF,NALL
45097,#FFFFFF,NALL
24214,#FFFFFF,NALL
25390,#FFFFFF,NALL
13042,#FFFFFF,NALL
11082,#FFFFFF,NALL
18766,#FFFFFF,NALL
45195,#FFFFFF,NALL
49631,#FFFFFF,NALL
44170,#FFFFFF,NALL
17491,#FFFFFF,NALL
47951,#FFFFFF,NALL
6036,#FFFFFF,NALL
16244,#FFFFFF,NALL
13836,#FFFFFF,NALL
6424,#FFFFFF,NALL
47610,#FFFFFF,NALL
60601,#f04f23,utrgv
40307,#FFFFFF,NALL
42385,#FFFFFF,NALL
12157,#FFFFFF,NALL
24218,#FFFFFF,NALL
36551,#FFFFFF,NALL
3717,#FFFFFF,NALL
20491,#FFFFFF,NALL
22926,#FFFFFF,NALL
40314,#FFFFFF,NALL
40929,#FFFFFF,NALL
13767,#FFFFFF,NALL
10911,#FFFFFF,NALL
6414,#FFFFFF,NALL
15734,#FFFFFF,NALL
9703,#FFFFFF,NALL
6653,#FFFFFF,NALL
36910,#FFFFFF,NALL
11666,#FFFFFF,NALL
38002,#FFFFFF,NALL
19807,#FFFFFF,NALL
9282,#FFFFFF,NALL
25542,#FFFFFF,NALL
40108,#fa3927,cornell
8280,#FFFFFF,NALL
47402,#FFFFFF,NALL
15015,#FFFFFF,NALL
49341,#FFFFFF,NALL
16576,#FFFFFF,NALL
4500,#FFFFFF,NALL
14698,#FFFFFF,NALL
7126,#FFFFFF,NALL
25707,#FFFFFF,NALL
35665,#FFFFFF,NALL
13425,#FFFFFF,NALL
38359,#fa3927,cornell
12172,#FFFFFF,NALL
5994,#FFFFFF,NALL
12354,#FFFFFF,NALL
7321,#FFFFFF,NALL
10385,#FFFFFF,NALL
46401,#FFFFFF,NALL
12998,#FFFFFF,NALL
47189,#FFFFFF,NALL
9644,#FFFFFF,NALL
41048,#c41230,wpi
13445,#FFFFFF,NALL
7278,#FFFFFF,NALL
41020,#FFFFFF,NALL
36500,#FFFFFF,NALL
6789,#FFFFFF,NALL
12547,#FFFFFF,NALL
6332,#FFFFFF,NALL
15081,#FFFFFF,NALL
5963,#FFFFFF,NALL
10923,#FFFFFF,NALL
13359,#FFFFFF,NALL
2486,#FFFFFF,NALL
10853,#FFFFFF,NALL
6473,#FFFFFF,NALL
6448,#FFFFFF,NALL
7665,#FFFFFF,NALL
18064,#FFFFFF,NALL
6068,#FFFFFF,NALL
8194,#FFFFFF,NALL
29376,#FFFFFF,NALL
27658,#FFFFFF,NALL
39044,#FFFFFF,NALL
5339,#FFFFFF,NALL
29531,#FFFFFF,NALL
42289,#990000,usc
5790,#FFFFFF,NALL
9759,#FFFFFF,NALL
47588,#fa3927,cornell
29404,#FFFFFF,NALL
26047,#FFFFFF,NALL
40301,#FFFFFF,NALL
29496,#FFFFFF,NALL
30465,#FFFFFF,NALL
37510,#FFFFFF,NALL
36508,#FFFFFF,NALL
7287,#FFFFFF,NALL
9169,#FFFFFF,NALL
12571,#FFFFFF,NALL
5791,#FFFFFF,NALL
15632,#FFFFFF,NALL
40103,#FFFFFF,NALL
42709,#FFFFFF,NALL
7303,#FFFFFF,NALL
14893,#FFFFFF,NALL
28277,#FFFFFF,NALL
35997,#FFFFFF,NALL
24362,#FFFFFF,NALL
38852,#FFFFFF,NALL
43959,#FFFFFF,NALL
29069,#FFFFFF,NALL
16285,#FFFFFF,NALL
9506,#FFFFFF,NALL
28604,#FFFFFF,NALL
28656,#FFFFFF,NALL
22787,#FFFFFF,NALL
17010,#FFFFFF,NALL
15360,#FFFFFF,NALL
16197,#FFFFFF,NALL
6478,#FFFFFF,NALL
15119,#FFFFFF,NALL
16078,#FFFFFF,NALL
11720,#FFFFFF,NALL
25496,#FFFFFF,NALL
9041,#FFFFFF,NALL
40626,#FFFFFF,NALL
9050,#FFFFFF,NALL
45784,#FFFFFF,NALL
36450,#FFFFFF,NALL
8205,#FFFFFF,NALL
34768,#FFFFFF,NALL
44519,#FFFFFF,NALL
37615,#FFFFFF,NALL
59304,#FFFFFF,NALL
31499,#FFFFFF,NALL
7140,#FFFFFF,NALL
12601,#FFFFFF,NALL
1694,#FFFFFF,NALL
2056,#FFFFFF,NALL
53470,#74b1de,columbia
59164,#FFFFFF,NALL
14635,#FFFFFF,NALL
24132,#FFFFFF,NALL
26013,#FFFFFF,NALL
60451,#FFFFFF,NALL
47336,#fa3927,cornell
40139,#FFFFFF,NALL
13551,#FFFFFF,NALL
45421,#FFFFFF,NALL
20322,#FFFFFF,NALL
3045,#FFFFFF,NALL
25375,#FFFFFF,NALL
10678,#FFFFFF,NALL
10647,#FFFFFF,NALL
50800,#FFFFFF,NALL
43719,#FFFFFF,NALL
51695,#74b1de,columbia
39302,#FFFFFF,NALL
13835,#FFFFFF,NALL
31283,#FFFFFF,NALL
46920,#FFFFFF,NALL
22767,#FFFFFF,NALL
39981,#FFFFFF,NALL
49303,#FFFFFF,NALL
1887,#FFFFFF,NALL
30225,#FFFFFF,NALL
36381,#FFFFFF,NALL
37685,#FFFFFF,NALL
27845,#FFFFFF,NALL
49678,#FFFFFF,NALL
52099,#FFFFFF,NALL
27844,#FFFFFF,NALL
48610,#FFFFFF,NALL
44605,#FFFFFF,NALL
44421,#FFFFFF,NALL
44431,#FFFFFF,NALL
44364,#FFFFFF,NALL
58228,#430b00,rowan
59529,#f2c413,ucf
48994,#FFFFFF,NALL
19998,#FFFFFF,NALL
45292,#FFFFFF,NALL
30822,#FFFFFF,NALL
27351,#FFFFFF,NALL
6382,#FFFFFF,NALL
43987,#FFFFFF,NALL
31002,#FFFFFF,NALL
57818,#FFFFFF,NALL
11870,#FFFFFF,NALL
38965,#FFFFFF,NALL
12104,#FFFFFF,NALL
60718,#fdca21,bowiestate
17379,#FFFFFF,NALL
39503,#FFFFFF,NALL
38302,#FFFFFF,NALL
34089,#FFFFFF,NALL
2799,#FFFFFF,NALL
14950,#FFFFFF,NALL
6499,#FFFFFF,NALL
11975,#FFFFFF,NALL
36883,#FFFFFF,NALL
7025,#FFFFFF,NALL
40300,#FFFFFF,NALL
38984,#FFFFFF,NALL
39987,#FFFFFF,NALL
39051,#FFFFFF,NALL
45360,#FFFFFF,NALL
5960,#FFFFFF,NALL
30872,#FFFFFF,NALL
22772,#FFFFFF,NALL
15522,#FFFFFF,NALL
17551,#FFFFFF,NALL
10375,#FFFFFF,NALL
24360,#FFFFFF,NALL
59158,#430b00,rowan
57843,#f2c413,ucf
47952,#FFFFFF,NALL
58863,#01235d,ucsd
48989,#01235d,ucsd
57978,#430b00,rowan
55896,#01235d,ucsd
7231,#FFFFFF,NALL
23482,#FFFFFF,NALL
28377,#FFFFFF,NALL
14134,#FFFFFF,NALL
44054,#FFFFFF,NALL
24587,#FFFFFF,NALL
27627,#FFFFFF,NALL
13718,#FFFFFF,NALL
19451,#FFFFFF,NALL
3419,#FFFFFF,NALL
3267,#FFFFFF,NALL
33521,#FFFFFF,NALL
23924,#FFFFFF,NALL
44860,#990000,usc
12557,#FFFFFF,NALL
26023,#FFFFFF,NALL
14093,#FFFFFF,NALL
25325,#FFFFFF,NALL
3715,#FFFFFF,NALL
9080,#FFFFFF,NALL
5685,#FFFFFF,NALL
13021,#FFFFFF,NALL
5215,#FFFFFF,NALL
60823,#8b1f41,asu
13522,#FFFFFF,NALL
7101,#FFFFFF,NALL
6779,#FFFFFF,NALL
33595,#FFFFFF,NALL
57709,#fdca21,bowiestate
47205,#FFFFFF,NALL
3716,#FFFFFF,NALL
6663,#FFFFFF,NALL
48450,#9e1b34,temple
16805,#FFFFFF,NALL
42288,#FFFFFF,NALL
31024,#FFFFFF,NALL
5175,#FFFFFF,NALL
40447,#FFFFFF,NALL
49820,#FFFFFF,NALL
6757,#FFFFFF,NALL
7490,#FFFFFF,NALL
35350,#FFFFFF,NALL
12138,#FFFFFF,NALL
15932,#FFFFFF,NALL
3668,#FFFFFF,NALL
15007,#FFFFFF,NALL
8178,#FFFFFF,NALL
8289,#FFFFFF,NALL
4126,#FFFFFF,NALL
34986,#FFFFFF,NALL
4110,#FFFFFF,NALL
52319,#ac0c18,rbangels
16569,#FFFFFF,NALL
58459,#FFFFFF,NALL
2293,#FFFFFF,NALL
12976,#FFFFFF,NALL
50726,#FFFFFF,NALL
46815,#FFFFFF,NALL
7876,#FFFFFF,NALL
3364,#FFFFFF,NALL
55245,#FFFFFF,NALL
51208,#FFFFFF,NALL
51928,#74b1de,columbia
47255,#FFFFFF,NALL
45593,#FFFFFF,NALL
59954,#FFFFFF,NALL
11955,#FFFFFF,NALL
58374,#0e529a,depaul
20503,#FFFFFF,NALL
10214,#FFFFFF,NALL
6486,#FFFFFF,NALL
4306,#FFFFFF,NALL
4922,#FFFFFF,NALL
50242,#FFFFFF,NALL
5687,#FFFFFF,NALL
6365,#FFFFFF,NALL
2100,#FFFFFF,NALL
5559,#FFFFFF,NALL
15179,#FFFFFF,NALL
5477,#FFFFFF,NALL
13423,#FFFFFF,NALL
3040,#FFFFFF,NALL
2732,#FFFFFF,NALL
20071,#FFFFFF,NALL
20310,#FFFFFF,NALL
2508,#FFFFFF,NALL
58339,#fdca21,bowiestate
10455,#FFFFFF,NALL
5695,#FFFFFF,NALL
40431,#FFFFFF,NALL
13645,#FFFFFF,NALL
11897,#FFFFFF,NALL
20153,#FFFFFF,NALL
3443,#FFFFFF,NALL
59506,#f2c413,ucf
22968,#FFFFFF,NALL
49477,#FFFFFF,NALL
40437,#FFFFFF,NALL
23909,#FFFFFF,NALL
55201,#0f5199,mica
21552,#FFFFFF,NALL
4079,#FFFFFF,NALL
42344,#FFFFFF,NALL
14654,#FFFFFF,NALL
16431,#FFFFFF,NALL
57218,#fa3927,cornell
59081,#990000,usc
42937,#FFFFFF,NALL
2213,#FFFFFF,NALL
4214,#FFFFFF,NALL
2667,#FFFFFF,NALL
6050,#FFFFFF,NALL
5643,#FFFFFF,NALL
13776,#FFFFFF,NALL
11026,#FFFFFF,NALL
4807,#FFFFFF,NALL
16836,#cc0000,bu
9396,#FFFFFF,NALL
16491,#FFFFFF,NALL
5831,#FFFFFF,NALL
46509,#FFFFFF,NALL
41039,#07294d,baiada
20249,#FFFFFF,NALL
36254,#FFFFFF,NALL
13638,#FFFFFF,NALL
11072,#FFFFFF,NALL
52358,#0e529a,depaul
47191,#990000,usc
24284,#FFFFFF,NALL
34996,#FFFFFF,NALL
9890,#FFFFFF,NALL
35808,#FFFFFF,NALL
35976,#FFFFFF,NALL
45419,#FFFFFF,NALL
36746,#FFFFFF,NALL
47330,#FFFFFF,NALL
28800,#FFFFFF,NALL
12051,#FFFFFF,NALL
31122,#FFFFFF,NALL
29143,#FFFFFF,NALL
13389,#FFFFFF,NALL
40066,#FFFFFF,NALL
41493,#FFFFFF,NALL
8879,#FFFFFF,NALL
40469,#2a3c83,memphis
60364,#0e529a,depaul
15387,#FFFFFF,NALL
21562,#FFFFFF,NALL
25687,#FFFFFF,NALL
12338,#FFFFFF,NALL
21136,#FFFFFF,NALL
40148,#fa3927,cornell
10530,#FFFFFF,NALL
5661,#FFFFFF,NALL
39596,#FFFFFF,NALL
4736,#FFFFFF,NALL
4605,#FFFFFF,NALL
12586,#FFFFFF,NALL
6381,#FFFFFF,NALL
14071,#FFFFFF,NALL
3524,#FFFFFF,NALL
41468,#FFFFFF,NALL
7521,#FFFFFF,NALL
3832,#FFFFFF,NALL
5471,#FFFFFF,NALL
4311,#FFFFFF,NALL
34793,#FFFFFF,NALL
44665,#FFFFFF,NALL
5205,#FFFFFF,NALL
7996,#FFFFFF,NALL
6743,#FFFFFF,NALL
50756,#fa3927,cornell
14937,#FFFFFF,NALL
52192,#FFFFFF,NALL
49296,#FFFFFF,NALL
4188,#FFFFFF,NALL
3515,#FFFFFF,NALL
2016,#FFFFFF,NALL
4026,#FFFFFF,NALL
50267,#FFFFFF,NALL
9235,#FFFFFF,NALL
9671,#FFFFFF,NALL
4613,#FFFFFF,NALL
6043,#FFFFFF,NALL
28678,#FFFFFF,NALL
5231,#FFFFFF,NALL
4841,#FFFFFF,NALL
44084,#FFFFFF,NALL
4515,#FFFFFF,NALL
31735,#FFFFFF,NALL
29047,#FFFFFF,NALL
16128,#FFFFFF,NALL
10482,#FFFFFF,NALL
5391,#FFFFFF,NALL
28569,#FFFFFF,NALL
28689,#FFFFFF,NALL
5047,#FFFFFF,NALL
34274,#FFFFFF,NALL
2349,#FFFFFF,NALL
36473,#FFFFFF,NALL
18136,#FFFFFF,NALL
6498,#FFFFFF,NALL
59925,#fa3927,cornell
60748,#FFFFFF,NALL
3236,#FFFFFF,NALL
3890,#FFFFFF,NALL
39564,#FFFFFF,NALL
15623,#FFFFFF,NALL
31409,#FFFFFF,NALL
24102,#FFFFFF,NALL
11203,#FFFFFF,NALL
56510,#FFFFFF,NALL
6399,#FFFFFF,NALL
8367,#FFFFFF,NALL
45836,#FFFFFF,NALL
14861,#FFFFFF,NALL
33329,#FFFFFF,NALL
46020,#FFFFFF,NALL
29514,#FFFFFF,NALL
44401,#FFFFFF,NALL
39913,#FFFFFF,NALL
46008,#FFFFFF,NALL
44216,#FFFFFF,NALL
16692,#FFFFFF,NALL
46559,#FFFFFF,NALL
39612,#FFFFFF,NALL
18587,#FFFFFF,NALL
50948,#9e1b34,temple
49251,#FFFFFF,NALL
6047,#FFFFFF,NALL
56362,#18453b,msu
16066,#FFFFFF,NALL
51146,#FFFFFF,NALL
13930,#FFFFFF,NALL
14643,#FFFFFF,NALL
55228,#FFFFFF,NALL
14212,#FFFFFF,NALL
5956,#FFFFFF,NALL
10254,#FFFFFF,NALL
38466,#FFFFFF,NALL
5540,#FFFFFF,NALL
30610,#FFFFFF,NALL
7652,#FFFFFF,NALL
4624,#FFFFFF,NALL
55619,#004f30,hawaii
25783,#FFFFFF,NALL
46450,#FFFFFF,NALL
5262,#FFFFFF,NALL
40833,#FFFFFF,NALL
13903,#FFFFFF,NALL
38458,#FFFFFF,NALL
5333,#FFFFFF,NALL
2778,#FFFFFF,NALL
40549,#FFFFFF,NALL
13615,#FFFFFF,NALL
15316,#FFFFFF,NALL
6834,#FFFFFF,NALL
3643,#FFFFFF,NALL
2134,#FFFFFF,NALL
49097,#FFFFFF,NALL
5475,#FFFFFF,NALL
14260,#FFFFFF,NALL
48068,#FFFFFF,NALL
40152,#FFFFFF,NALL
5955,#FFFFFF,NALL
4892,#FFFFFF,NALL
8561,#FFFFFF,NALL
48435,#990000,usc
13723,#FFFFFF,NALL
15596,#723130,trinity
13443,#FFFFFF,NALL
10301,#FFFFFF,NALL
9144,#FFFFFF,NALL
48874,#FFFFFF,NALL
13769,#FFFFFF,NALL
13179,#FFFFFF,NALL
46735,#0e529a,depaul
17452,#FFFFFF,NALL
10458,#FFFFFF,NALL
13712,#FFFFFF,NALL
51863,#FFFFFF,NALL
